ID,y
7123,103.017815
7124,94.57962
7127,106.66391
7131,104.53725
7132,92.65698
7133,97.208855
7134,109.10943
7135,91.41882
7136,110.20613
7137,95.31761
7141,95.34681
7144,107.41019
7147,105.51184
7148,97.8966
7150,97.199165
7151,92.88159
7152,105.242294
7154,94.819626
7156,95.64624
7157,105.668495
7159,117.73017
7161,100.83886
7163,97.493286
7164,100.3657
7167,78.28295
7169,102.29191
7170,93.25548
7173,96.20823
7174,107.22049
7177,110.07103
7178,103.92906
7179,97.55687
7180,79.64824
7181,109.878174
7182,92.179184
7184,96.27923
7185,113.195564
7186,92.799225
7187,116.42045
7188,93.139824
7189,108.51109
7191,103.17698
7193,108.3165
7197,97.88865
7199,96.22359
7200,110.44453
7201,91.41882
7204,93.91156
7207,112.02639
7209,111.47075
7210,93.56646
7211,99.34326
7213,96.38603
7214,112.152084
7216,111.65515
7217,94.03762
7220,108.93729
7224,109.131035
7225,93.0585
7226,111.65515
7227,94.71227
7234,113.195564
7236,82.84171
7239,110.53019
7240,91.80791
7242,114.61264
7244,104.909386
7245,90.41184
7247,98.036835
7248,94.10936
7249,117.49039
7250,112.340065
7251,101.78507
7252,109.56207
7253,78.27406
7256,93.061485
7260,96.60695
7261,112.66078
7264,100.75795
7269,111.30456
7270,91.36951
7273,105.21364
7279,92.96554
7281,111.62215
7284,95.773224
7285,112.303246
7286,117.73017
7287,93.17752
7289,96.17444
7292,90.98383
7293,111.68039
7296,99.103874
7297,111.25537
7298,95.33841
7299,113.29274
7301,103.95302
7304,107.305466
7306,108.16664
7308,96.17444
7309,96.990005
7312,91.55453
7313,78.27406
7314,97.22127
7316,93.79095
7319,110.62141
7321,112.66867
7323,98.55048
7324,103.289345
7325,94.81783
7328,95.19678
7330,77.00782
7334,95.45543
7337,112.9316
7338,103.461655
7339,95.35223
7341,92.88401
7342,112.453926
7344,103.67485
7345,103.22809
7347,108.07862
7349,111.62215
7350,96.234856
7353,102.37345
7355,110.80199
7356,94.73617
7357,116.55971
7358,102.86174
7360,95.21516
7363,100.75471
7364,94.33848
7366,106.55528
7368,92.56251
7369,108.64072
7370,96.018425
7373,94.37819
7374,101.32236
7375,97.564354
7377,93.79888
7379,97.98594
7380,119.11068
7382,100.23022
7383,92.22504
7385,107.73846
7386,102.874596
7391,95.58843
7394,94.825615
7396,112.340065
7397,94.589195
7399,98.39144
7400,105.24886
7403,78.42619
7405,111.48672
7408,106.51738
7414,108.91538
7416,97.92416
7417,94.06997
7419,94.03768
7420,104.60947
7421,96.30347
7422,94.54441
7423,97.43208
7425,77.28362
7430,101.55008
7432,95.92722
7433,102.43765
7434,104.873024
7436,109.301895
7437,93.91659
7438,108.05009
7440,101.06895
7441,92.677345
7442,110.538704
7445,94.235634
7446,96.29774
7448,110.66724
7450,97.58601
7451,93.65873
7454,103.5104
7455,103.121346
7457,106.07368
7459,96.23974
7462,93.77277
7464,93.65873
7465,102.48897
7466,95.4109
7467,107.33538
7469,103.26625
7472,95.97074
7473,108.42059
7479,95.45543
7480,107.37519
7484,103.90631
7491,93.392815
7494,99.46204
7495,97.3488
7501,98.23491
7503,92.50808
7504,107.099075
7505,97.036156
7508,111.136345
7509,90.91676
7510,78.27406
7511,111.727974
7515,98.020935
7516,101.85848
7517,95.91085
7518,103.62493
7519,93.83008
7521,96.80606
7522,106.55425
7524,99.33127
7526,105.75895
7527,94.30291
7528,103.2025
7529,92.45815
7534,106.61602
7537,107.30749
7538,97.2892
7540,105.98042
7541,111.10547
7545,114.58206
7551,111.9778
7553,95.03395
7554,101.55296
7555,96.03447
7561,111.67355
7562,94.68341
7564,97.681404
7565,100.958
7566,93.49716
7567,106.61868
7569,100.94596
7570,95.40645
7571,116.08869
7572,102.785446
7574,99.79546
7578,109.86209
7579,94.06767
7586,93.20422
7587,87.85956
7590,92.64376
7593,108.42059
7594,103.16661
7595,93.49716
7600,96.98314
7601,79.82643
7602,93.187935
7603,111.934975
7604,96.853325
7606,99.83558
7608,112.213875
7613,78.69883
7615,109.24148
7616,109.301895
7617,112.57089
7618,94.30291
7619,106.88793
7622,107.22967
7623,104.24005
7624,97.16509
7625,99.333015
7626,94.43195
7627,103.191925
7628,77.82148
7631,103.08886
7632,106.627045
7633,93.92823
7634,106.365524
7635,93.497665
7636,112.0431
7637,112.0431
7639,92.802124
7640,77.44852
7644,110.44453
7645,93.77854
7648,105.24102
7649,96.49314
7650,109.071106
7652,102.48897
7653,92.14101
7655,95.51269
7659,110.21945
7662,96.60842
7664,101.56183
7666,97.21733
7668,102.00678
7669,106.70464
7670,97.24062
7672,101.653
7673,109.64341
7678,96.40501
7679,78.33066
7680,102.41008
7683,93.7969
7685,117.73017
7688,93.24469
7690,108.79692
7692,93.85931
7693,90.92307
7695,112.9316
7696,97.94375
7698,96.376144
7699,109.5546
7702,92.61891
7703,111.74402
7704,96.49314
7707,111.727974
7713,78.58127
7715,103.79538
7717,110.06966
7718,100.60077
7719,104.447716
7721,106.394554
7722,102.099846
7725,100.35994
7727,100.69985
7730,80.44597
7733,91.66286
7735,102.72105
7740,111.74402
7741,110.512665
7742,92.0323
7744,98.35066
7747,94.614395
7750,77.28362
7752,107.76697
7754,107.39225
7756,105.225655
7757,96.8117
7758,101.89971
7760,102.41008
7761,92.953636
7763,105.92827
7765,93.195915
7767,112.0431
7768,92.575005
7771,93.31191
7773,99.169624
7774,98.03516
7776,97.823006
7779,91.82466
7783,93.67141
7786,97.79451
7787,101.5902
7789,94.43704
7791,92.492096
7793,102.22242
7794,99.72656
7795,93.37319
7799,78.69883
7800,101.695076
7802,102.70232
7805,99.551796
7807,100.60228
7808,94.74882
7811,109.13616
7817,109.1265
7818,106.627045
7819,91.888916
7822,93.0445
7823,112.241974
7825,110.750084
7828,96.58393
7832,96.58518
7833,80.49191
7834,103.112816
7835,96.45889
7837,96.67386
7840,97.463005
7842,95.61468
7843,116.654625
7844,92.436104
7846,92.953636
7850,97.02091
7853,110.00712
7855,112.99575
7858,95.477356
7863,112.38326
7865,110.111374
7866,100.60757
7868,95.89925
7869,109.46172
7871,78.28295
7872,102.70884
7874,100.65807
7877,109.54797
7878,93.748245
7879,104.852165
7881,96.05001
7883,93.084724
7885,97.18487
7886,95.03395
7889,95.11196
7890,106.77206
7891,95.77348
7893,96.900406
7894,102.90434
7896,109.071106
7898,106.214516
7901,95.25158
7902,108.07862
7904,105.0389
7905,95.85724
7906,103.154594
7909,94.3246
7910,105.64348
7913,96.97984
7918,110.005516
7919,91.2681
7923,93.45385
7925,92.46495
7927,91.74521
7930,97.98505
7932,99.34233
7933,95.19723
7935,95.28975
7939,106.04183
7942,100.55143
7943,103.31599
7945,99.45668
7946,92.56251
7948,100.77114
7949,107.48727
7950,93.18298
7951,112.0431
7955,104.154366
7959,95.12415
7960,111.74402
7961,96.180855
7962,104.597725
7964,98.44601
7965,96.37259
7966,110.44453
7967,104.12176
7968,101.361664
7971,110.239075
7974,91.2681
7976,102.434906
7978,109.16648
7982,111.74402
7983,95.15136
7984,103.8887
7986,93.39535
7989,107.48727
7991,108.07862
7992,106.54534
7993,103.44018
7994,110.308655
7995,96.58518
7997,95.24281
7998,103.8887
7999,109.1265
8002,90.8559
8007,102.14366
8009,101.21678
8011,94.681114
8013,102.57912
8015,105.578514
8017,111.341705
8019,117.64121
8023,95.20994
8024,112.453926
8026,109.73264
8027,93.946335
8029,96.78349
8030,103.31483
8031,94.93716
8033,102.519424
8035,99.90463
8036,112.9151
8039,107.942184
8042,89.93592
8044,92.317726
8046,78.7352
8048,113.19948
8049,95.85724
8050,104.931595
8053,97.071236
8054,98.90263
8059,95.90069
8061,94.28985
8062,109.430336
8064,104.80955
8066,104.60791
8067,96.83563
8068,95.468895
8070,98.01542
8071,111.68039
8072,96.87632
8076,95.61673
8080,92.73666
8081,110.030136
8084,103.36837
8087,103.00804
8089,91.578926
8090,118.72047
8091,103.49558
8094,115.10104
8100,92.81499
8101,93.168884
8110,96.22046
8111,108.07862
8112,94.89651
8115,104.34286
8116,100.70651
8118,104.80955
8121,118.87717
8125,111.51692
8127,105.8471
8128,98.36273
8129,108.23163
8131,99.55244
8138,97.506714
8139,104.40039
8140,94.75232
8141,99.169624
8142,118.62042
8143,108.76189
8145,109.73264
8146,90.877495
8148,110.22246
8153,111.222176
8154,91.78212
8155,107.45167
8161,96.07519
8162,108.03622
8163,90.91676
8166,111.11452
8168,111.02142
8170,98.22339
8172,108.3165
8173,91.85643
8176,105.363846
8179,99.81196
8181,93.70004
8182,117.46689
8184,112.50131
8190,102.41008
8191,94.39798
8194,103.28221
8196,109.560104
8198,106.3029
8199,110.780624
8201,110.883286
8202,95.23778
8207,95.60589
8208,109.24545
8211,113.59085
8214,111.273964
8217,97.77735
8218,99.64058
8222,94.728615
8229,106.935234
8231,95.660095
8233,95.51937
8236,92.42217
8238,107.20959
8240,100.53114
8243,98.61105
8246,99.168015
8250,96.03812
8254,104.700836
8256,76.9832
8257,99.78943
8258,97.95563
8260,95.293915
8261,104.7178
8263,113.29843
8264,96.02871
8267,105.3532
8268,93.92788
8271,97.55246
8272,109.24545
8275,95.83003
8276,94.70058
8277,107.89523
8278,117.12795
8279,94.30655
8280,108.99241
8281,100.31731
8282,98.86541
8287,111.95879
8288,92.482086
8289,112.27061
8294,101.14324
8296,99.481125
8299,104.85993
8302,103.222664
8308,109.8272
8314,107.32952
8315,103.204056
8316,106.69404
8317,98.92852
8319,106.80943
8320,94.63138
8321,117.76754
8323,93.49196
8325,96.50485
8326,110.88804
8328,109.90137
8330,104.06572
8331,94.9436
8332,107.90415
8334,93.72088
8338,92.14135
8339,94.28246
8341,99.49508
8345,110.43364
8346,96.39092
8347,108.00423
8349,95.5488
8351,97.89705
8352,108.571655
8353,109.90137
8355,108.31398
8358,110.650024
8359,98.624
8360,95.677475
8361,106.71637
8363,98.91652
8364,95.717224
8365,97.95006
8366,108.73371
8370,104.350006
8372,98.0607
8376,98.72632
8377,106.73049
8379,108.57082
8380,94.19862
8381,108.93759
8386,92.11223
8388,103.896065
8389,94.626785
8391,106.24034
8394,104.700836
8396,108.0501
8398,99.83602
8400,110.9083
8401,94.737595
8404,99.49508
8407,96.49455
8408,115.233345
8409,109.90137
8410,109.59946
8411,100.14359
8413,99.10126
8414,107.07685
8416,96.7133
